50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
,,,,"[39.0, 62.0]",,,,,,,,0.24,,,,,,,,,,,,,,,7ed37de0-b9fe-45fd-95b2-90f29b39aeda,1645,,"[39.0, 62.0]",7532,46,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrik Dalsgaard,4763.0,Right Back,90,Denmark,776,"['00ed8a99-8ca9-4261-8d44-b4b1e9a4886e', '3eb8c393-3e4f-47c2-b605-28a5656aa511', '933a5db6-fc73-4e3e-b5e5-5ac14bcd36fb']",58,,,,,,,,,,,,,,,Denmark,00:01:58.693,Carry,True
,,,,"[94.0, 79.0]",,,,,,,,2.0,,,,,,,,,,,,,,,11c43846-f677-4b4e-88d7-2396a183d375,1648,,"[97.0, 71.0]",7532,47,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolai Jørgensen,5522.0,Center Forward,90,Denmark,776,"['231bc45d-e88d-4da7-a5b1-6ecb28a4b48a', '7b941c4d-7d1f-4e3c-97f5-283bb55a47ac']",3,,,,,,,,,,,,,,,Denmark,00:02:03.653,Carry,
,,,,"[94.0, 63.0]",,,,,,,,2.041,,,,,,,,,,,,,,,1b458e39-737d-47d6-a32d-d393852153c1,1651,,"[89.0, 73.0]",7532,47,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussuf Yurary Poulsen,5536.0,Right Wing,90,Denmark,776,"['0810afb1-eb23-447f-9e6e-702fd28c84d6', 'e888be4c-b5eb-483d-bb1c-6b5fd7934535', 'ec630755-7a7d-450d-a607-6a90c88565da']",6,,,,,,,,,,,,,,,Denmark,00:02:06.332,Carry,True
,,,,"[93.0, 52.0]",,,,,,,,2.2,,,,,,,,,,,,,,,1b06ad9d-e14b-4f47-a7a1-f8813d040302,1655,,"[93.0, 47.0]",7532,47,,,,,,,,,,,,,,,,,,,2,Regular Play,Pione Sisto Ifolo Emirmija,5516.0,Left Wing,90,Denmark,776,"['6782cc75-9e4c-4262-bc9e-3f786ef91a33', 'a908df1f-fece-457d-918b-bd6279b06218', 'c21e1cda-3a2c-4ba7-8f73-d0707bb66579']",9,,,,,,,,,,,,,,,Denmark,00:02:09.373,Carry,True
,,,,"[89.0, 51.0]",,,,,,,,2.36,,,,,,,,,,,,,,,8382519c-f24a-40cb-8f83-b0df9ad671d7,1659,,"[93.0, 52.0]",7532,47,,,,,,,,,,,,,,,,,,,2,Regular Play,Pione Sisto Ifolo Emirmija,5516.0,Left Wing,90,Denmark,776,"['6782cc75-9e4c-4262-bc9e-3f786ef91a33', 'ab1fa52f-2a51-49d2-942d-ddc4a6187e81', 'ebf3eb45-1f29-4a1f-b88b-876f127817c3']",11,,,,,,,,,,,,,,,Denmark,00:02:11.573,Carry,True
,,,,"[83.0, 70.0]",,,,,,,,1.24,,,,,,,,,,,,,,,063ea95b-4c70-4bb3-9edb-41da35c52bc1,1662,,"[82.0, 69.0]",7532,47,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrik Dalsgaard,4763.0,Right Back,90,Denmark,776,"['074de478-adf2-4c47-af76-a5d3e395e372', '29d41eab-b3f5-4b69-8ff4-21c2cad775c7']",15,,,,,,,,,,,,,,,Denmark,00:02:15.013,Carry,
,,,,"[90.0, 51.0]",,,,,,,,0.081,,,,,,,,,,,,,,,5b92ee79-e8d4-45dd-834e-188e8346d6a1,1665,,"[91.0, 51.0]",7532,47,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,90,Denmark,776,"['b7ba28aa-6216-4c4c-9173-b469f6a118a7', 'bb34b6c4-36bb-4d02-95e5-8222d2cd1341']",17,,,,,,,,,,,,,,,Denmark,00:02:17.092,Carry,
,,,,"[88.0, 53.0]",,,,,,,,0.72,,,,,,,,,,,,,,,a98fd6ec-41b9-46af-8a78-cd5cd8e3aff9,1668,,"[87.0, 54.0]",7532,47,,,,,,,,,,,,,,,,,,,2,Regular Play,Pione Sisto Ifolo Emirmija,5516.0,Left Wing,90,Denmark,776,"['700eebb7-e50a-4dc5-9427-a9f1d7ceae5e', 'a2353b12-0c60-4d46-81ad-1639ab5cb0c3', 'cdadb7d8-2a7d-4c88-87c5-50f698907556']",17,,,,,,,,,,,,,,,Denmark,00:02:17.853,Carry,True
,,,,"[95.0, 30.0]",,,,,,,,2.04,,,,,,,,,,,,,,,135484b2-287c-4798-8a5d-3af7a59910b8,1672,,"[89.0, 42.0]",7532,47,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Delaney,5527.0,Left Center Midfield,90,Denmark,776,"['15783fac-d509-44ea-8a77-47af9a17972c', 'bbc673bc-a98d-422c-a91d-864bbf76b08a', 'c58bd283-0b5c-4348-afb8-d682025086be']",19,,,,,,,,,,,,,,,Denmark,00:02:19.133,Carry,True
,,,,"[108.0, 9.0]",,,,,,,,2.16,,,,,,,,,,,,,,,2911c1b9-7fe4-4464-a853-dfbf1a5fef66,1676,,"[108.0, 16.0]",7532,47,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Stryger Larsen,5524.0,Left Back,90,Denmark,776,"['6ed2f5c0-bb38-4ecc-858a-71f6b855c7fb', '7067ce19-5bd3-4754-ac85-8857e510e7e0']",22,,,,,,,,,,,,,,,Denmark,00:02:22.653,Carry,
,,,,"[92.0, 21.0]",,,,,,,,1.441,,,,,,,,,,,,,,,77042192-b360-429b-9613-26f6995ab7a9,1679,,"[93.0, 17.0]",7532,47,,,,,,,,,,,,,,,,,,,2,Regular Play,Pione Sisto Ifolo Emirmija,5516.0,Left Wing,90,Denmark,776,"['84a1cf03-ac82-44f3-b4bb-d193f5e1747f', 'b290f109-202e-4cbc-8387-17d98025520c']",25,,,,,,,,,,,,,,,Denmark,00:02:25.972,Carry,
,,,,"[78.0, 15.0]",,,,,,,,0.32,,,,,,,,,,,,,,,af77d582-3d50-45d3-a11c-b2cdb7874d13,1684,,"[78.0, 15.0]",7532,48,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jefferson Agustín Farfán Guadalupe,5531.0,Center Forward,91,Peru,784,"['694cc0d7-87bc-472f-a326-27e98260a37b', 'ea4c25de-1978-40af-aaeb-88c74030d044']",6,,,,,,,,,,,,,,,Peru,00:03:06.240,Carry,
,,,,"[48.0, 68.0]",,,,,,,,0.68,,,,,,,,,,,,,,,161b3e3c-0de6-447a-be8d-1e7ee2c2c0c7,1688,,"[50.0, 67.0]",7532,48,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussuf Yurary Poulsen,5536.0,Right Wing,92,Denmark,776,"['0630c51e-a9c2-497a-9af3-bbbd71b71ac1', '26b9ca4b-4286-482d-8a65-0d229f93f548', '300f22bf-6b8b-4d0e-9bbb-1e1585f7a7c9', '78d37ba2-4479-46fe-be6d-c605a3f945c6']",7,,,,,,,,,,,,,,,Denmark,00:03:07.973,Carry,True
,,,,"[45.0, 57.0]",,,,,,,,1.52,,,,,,,,,,,,,,,c72635d8-2466-4d23-b37a-951d2f7e140a,1691,,"[48.0, 68.0]",7532,48,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussuf Yurary Poulsen,5536.0,Right Wing,92,Denmark,776,"['26b9ca4b-4286-482d-8a65-0d229f93f548', '4a2214c8-6cac-4568-8e63-72e8812d493d', '78d37ba2-4479-46fe-be6d-c605a3f945c6', 'c06fd3ce-c7eb-4ba6-92d3-a90304f5bed4']",8,,,,,,,,,,,,,,,Denmark,00:03:08.653,Carry,True
,,,,"[53.0, 56.0]",,,,,,,,0.44,,,,,,,,,,,,,,,951c40d7-1618-4b71-abaa-cc85a9195874,1694,,"[45.0, 57.0]",7532,48,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussuf Yurary Poulsen,5536.0,Right Wing,92,Denmark,776,"['4a2214c8-6cac-4568-8e63-72e8812d493d', 'b909c628-6852-4191-a9a1-59f9f453e1bf', 'c06fd3ce-c7eb-4ba6-92d3-a90304f5bed4']",10,,,,,,,,,,,,,,,Denmark,00:03:10.173,Carry,True
,,,,"[59.0, 55.0]",,,,,,,,0.32,,,,,,,,,,,,,,,7b14478a-5bba-49a1-8785-018623cbe18e,1697,,"[58.0, 57.0]",7532,48,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,92,Denmark,776,"['2d9482fd-9c93-40a5-8eb2-0c16f1a7eeee', 'a4cb87df-e7c8-41d8-90ec-8ac24a15c1ce']",10,,,,,,,,,,,,,,,Denmark,00:03:10.973,Carry,
,,,,"[63.0, 29.0]",,,,,,,,1.4,,,,,,,,,,,,,,,bad32364-9b3a-4e0d-bbfb-a24d1fea28c3,1700,,"[57.0, 31.0]",7532,48,,,,,,,,,,,,,,,,,,,2,Regular Play,Pione Sisto Ifolo Emirmija,5516.0,Left Wing,92,Denmark,776,"['3241645e-24da-4288-8c2e-3c5566eae14a', 'e7c6c9a7-1972-4f90-86ec-f9c6998e3def']",12,,,,,,,,,,,,,,,Denmark,00:03:12.933,Carry,
,,,,"[46.0, 42.0]",,,,,,,,1.92,,,,,,,,,,,,,,,fdd3d591-8d5a-4c22-9c4d-4edd82f03bda,1703,,"[54.0, 50.0]",7532,48,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,93,Peru,784,"['088b3108-1e78-4da9-b76e-c084506b1156', '28ef1a7d-1549-486a-bf5a-fa567bb4b21f', '9c21daa0-8417-42fd-93b9-679b972a8b00']",14,,,,,,,,,,,,,,,Peru,00:03:14.920,Carry,True
,,,,"[2.0, 21.0]",,,,,,,,1.787,,,,,,,,,,,,,,,a7e51930-9119-4060-b091-389e5fd18e42,1709,,"[3.0, 32.0]",7532,48,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro David Gallese Quiróz,5528.0,Goalkeeper,93,Peru,784,"['785222e9-d056-4213-a62a-c3f37f8f31f4', '8ddd95d2-5532-494b-bae0-8d502e3d3d2a', 'a4844b96-f2a9-44d2-893a-9d596f1c9b11']",21,,,,,,,,,,,,,,,Peru,00:03:21.413,Carry,True
,,,,"[59.0, 3.0]",,,,,,,,1.6,,,,,,,,,,,,,,,f52f472c-7aa9-43a4-a653-89dcb6965a8b,1715,,"[53.0, 3.0]",7532,48,,,,,,,,,,,,,,,,,,,2,Regular Play,Édison Michael Flores Peralta,5525.0,Left Wing,93,Peru,784,"['9d9f6cc0-7407-407f-8e86-7c5fcc60fc2b', 'bb943e4d-1fc3-42e4-87cc-6f3f41f29a23', 'eb99f388-85f0-4031-8765-85e4334ec5eb']",28,,,,,,,,,,,,,,,Peru,00:03:28.373,Carry,True
,,,,"[66.0, 76.0]",,,,,,,,0.921,,,,,,,,,,,,,,,8bbac52d-c1c5-45d5-991c-c07a4ee44efe,1720,,"[67.0, 71.0]",7532,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Lasse Schöne,5520.0,Right Center Midfield,94,Denmark,776,"['460fb5a2-b558-4576-8e0d-eae7b1101568', 'b2783fdd-eabf-47fd-962f-33ed1042cb53', 'ff04cb6e-217a-4837-8708-80b953218fa2']",40,,,,,,,,,,,,,,,Denmark,00:03:40.852,Carry,True
,,,,"[64.0, 79.0]",,,,,,,,0.96,,,,,,,,,,,,,,,0aaa096c-b71a-463c-aaf5-4c7b2a93938a,1724,,"[68.0, 79.0]",7532,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Henrik Dalsgaard,4763.0,Right Back,94,Denmark,776,"['844c11ef-c4c8-4807-b0c6-31925cc199ef', 'ea29ccea-68f0-4f3d-b1e9-638ec8a16cd3', 'ff04cb6e-217a-4837-8708-80b953218fa2']",42,,,,,,,,,,,,,,,Denmark,00:03:42.333,Carry,True
,,,,"[37.0, 65.0]",,,,,,,,1.64,,,,,,,,,,,,,,,42fb8bc0-2621-478b-9a4b-1b0935d97d80,1727,,"[40.0, 71.0]",7532,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Thorup Kjær,5534.0,Right Center Back,94,Denmark,776,"['86471753-e3ad-4fb0-86df-1c5ca4183054', 'b5479fbd-1fb1-4a73-94e5-03664d42aac0']",44,,,,,,,,,,,,,,,Denmark,00:03:44.693,Carry,
,,,,"[48.0, 33.0]",,,,,,,,3.92,,,,,,,,,,,,,,,c9446240-6035-4ecc-b9fc-452c449579d6,1730,,"[41.0, 45.0]",7532,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreas Christensen,3959.0,Left Center Back,94,Denmark,776,"['ac444da6-f001-44d1-a800-87a2aa328081', 'df492740-c3cc-467d-997a-320e4b6863c1']",47,,,,,,,,,,,,,,,Denmark,00:03:47.653,Carry,
,,,,"[46.0, 53.0]",,,,,,,,2.4,,,,,,,,,,,,,,,78fdd193-92e6-4a73-99ad-5333c6b70fbc,1733,,"[47.0, 58.0]",7532,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Thorup Kjær,5534.0,Right Center Back,94,Denmark,776,"['8466d41a-a68e-4a91-a3a5-b9a478c00408', 'f9f90261-02e9-4cb2-bc87-ac86bed883d2']",52,,,,,,,,,,,,,,,Denmark,00:03:52.973,Carry,
,,,,"[54.0, 48.0]",,,,,,,,0.12,,,,,,,,,,,,,,,34436d5f-4447-42a0-b379-b34c818c5267,1736,,"[54.0, 48.0]",7532,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Delaney,5527.0,Left Center Midfield,94,Denmark,776,"['1d74dbd1-9aa3-493f-bf0f-5fc7b690c916', '4c87d654-01fb-4dda-9ec4-b6ed11fe7e0e']",56,,,,,,,,,,,,,,,Denmark,00:03:56.173,Carry,
,,,,"[50.0, 68.0]",,,,,,,,2.52,,,,,,,,,,,,,,,9036ef54-2ce9-4952-a047-83d99c0a54df,1739,,"[44.0, 62.0]",7532,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Thorup Kjær,5534.0,Right Center Back,94,Denmark,776,"['211b701b-5828-4176-b7e7-92ff3c2e85de', '5e9f7885-2701-4aa4-9147-82a78696839f', '7bb0be72-24de-4b6f-92ca-d5afc773960d']",57,,,,,,,,,,,,,,,Denmark,00:03:57.653,Carry,True
,,,,"[55.0, 78.0]",,,,,,,,1.28,,,,,,,,,,,,,,,7ef0b773-0c75-49ac-97ac-8c77415e6a32,1743,,"[55.0, 79.0]",7532,49,,,,,,,,,,,,,,,,,,,2,From Throw In,Henrik Dalsgaard,4763.0,Right Back,94,Denmark,776,"['5f713609-b7b6-4b1a-bb5b-2d82c28094e9', '926bd927-a534-429f-a096-65dddd712a3b']",0,,,,,,,,,,,,,,,Denmark,00:04:00.933,Carry,
,,,,"[59.0, 67.0]",,,,,,,,0.72,,,,,,,,,,,,,,,50757083-70cc-4a8e-b0b1-5494f4e36643,1746,,"[59.0, 62.0]",7532,49,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,94,Denmark,776,"['e0073308-d493-49b5-a5aa-8f4586bb1bc3', 'f5f5ca0d-6de9-4df1-addd-a5a814950bec']",3,,,,,,,,,,,,,,,Denmark,00:04:03.133,Carry,
,,,,"[70.0, 76.0]",,,,,,,,4.24,,,,,,,,,,,,,,,d422e539-b608-4796-89d7-31684e8243b3,1749,,"[67.0, 79.0]",7532,49,,,,,,,,,,,,,,,,,,,2,From Throw In,Lasse Schöne,5520.0,Right Center Midfield,94,Denmark,776,"['469dfa3f-5392-4792-9318-0abea0fe1537', '5b65cd45-1550-4ade-8b79-52b4d72d9a1a', '89c5025c-5c6e-48c2-ab9d-5778492b4840']",4,,,,,,,,,,,,,,,Denmark,00:04:04.533,Carry,True
,,,,"[55.0, 48.0]",,,,,,,,0.64,,,,,,,,,,,,,,,38d2e41e-b818-4e73-b6ce-f7076e031818,1755,,"[56.0, 48.0]",7532,49,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andreas Christensen,3959.0,Left Center Back,95,Denmark,776,"['e512d26e-5918-436f-9546-f798fdb714e4', 'f31dc831-4e4e-4074-a0ff-21a0f4bbd941']",32,,,,,,,,,,,,,,,Denmark,00:04:32.093,Carry,
,,,,"[70.0, 24.0]",,,,,,,,1.2,,,,,,,,,,,,,,,556a92f7-f64b-4251-a1aa-77ff9bdd507b,1758,,"[66.0, 27.0]",7532,49,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Delaney,5527.0,Left Center Midfield,95,Denmark,776,"['485e56bc-b32d-49fd-8f3e-5b452ed9b26f', '8cb3120d-2a1d-4721-a86e-d89e7016200a']",34,,,,,,,,,,,,,,,Denmark,00:04:34.373,Carry,
,,,,"[90.0, 3.0]",,,,,,,,6.04,,,,,,,,,,,,,,,3e6bd673-0360-4bea-be7e-7f1116430d03,1761,,"[81.0, 3.0]",7532,49,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pione Sisto Ifolo Emirmija,5516.0,Left Wing,95,Denmark,776,"['031debce-9848-496e-90c6-12fed7ce7273', '42e152f0-cf89-4bed-b116-606f094e1cca', 'a272b725-0386-44e5-91b3-ab57494f2d55']",36,,,,,,,,,,,,,,,Denmark,00:04:36.773,Carry,True
,,,,"[86.0, 21.0]",,,,,,,,1.4,,,,,,,,,,,,,,,ce943136-88c6-4205-8c2c-6cf70080464f,1765,,"[86.0, 16.0]",7532,49,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lasse Schöne,5520.0,Right Center Midfield,95,Denmark,776,"['5edb8bca-e56a-431d-982e-2d2cf6fd241a', '7d414adb-6b70-4566-bb1c-1a4da22d51b9', 'a6df8696-0bdc-4369-90de-48abd7280c25']",43,,,,,,,,,,,,,,,Denmark,00:04:43.893,Carry,True
,,,,"[97.0, 31.0]",,,,,,,,0.176,,,,,,,,,,,,,,,ab96543f-1550-4245-9427-8a422daa7df4,1769,,"[98.0, 31.0]",7532,49,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolai Jørgensen,5522.0,Center Forward,95,Denmark,776,"['449e7ac9-8c6e-4e6c-b887-89fcb9a4325c', 'b72e20a0-5b28-4a23-8eee-bd226580c3a7']",45,,,,,,,,,,,,,,,Denmark,00:04:45.919,Carry,
,,,,"[56.0, 40.0]",,,,,,,,1.707,,,,,,,,,,,,,,,7c8dbb2a-69fc-4607-987f-4f5092daac32,1775,,"[44.0, 41.0]",7532,49,,,,,,,,,,,,,,,,,,,2,From Counter,Christian Alberto Cueva Bravo,5519.0,Center Attacking Midfield,96,Peru,784,"['53f4ff5e-84a8-4d92-a9d9-566f5d6d932a', '7ee0211a-b96f-4a4c-a2b2-64736f761aa1']",49,,,,,,,,,,,,,,,Peru,00:04:49.213,Carry,
,,,,"[110.0, 60.0]",,,,,,,,1.24,,,,,,,,,,,,,,,93a71ec3-9b07-421b-b372-a44c00efaebd,1779,,"[102.0, 59.0]",7532,49,,,,,,,,,,,,,,,,,,,2,From Counter,Jefferson Agustín Farfán Guadalupe,5531.0,Center Forward,96,Peru,784,"['4901f730-43fb-415a-a40e-f832c7da71c0', 'b4d0316d-8c52-4f18-887d-f0113abcf920', 'e076c54f-08dc-4c68-88c7-938bfefe5ff5']",54,,,,,,,,,,,,,,,Peru,00:04:54.400,Carry,True
,,,,"[15.0, 17.0]",,,,,,,,0.36,,,,,,,,,,,,,,,efcd94d1-9b14-4b72-8c0c-ed54a6e2bf35,1785,,"[15.0, 18.0]",7532,49,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Left Center Back,97,Denmark,776,"['141ec010-7ffb-4efe-9407-3cd4d81a4d7a', '7fa1a0bd-bf3d-4ed0-9d36-c1633afe6d30']",58,,,,,,,,,,,,,,,Denmark,00:04:58.933,Carry,
,,,,"[39.0, 13.0]",,,,,,,,1.48,,,,,,,,,,,,,,,6f038d29-891b-4d6b-9781-5d29144f4f0c,1788,,"[33.0, 20.0]",7532,50,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,97,Denmark,776,"['1a4c481a-e683-4de9-b9cb-dbcb6902a962', '7055b51e-7583-496a-8f59-be265cb67eb5']",0,,,,,,,,,,,,,,,Denmark,00:05:00.373,Carry,
,,,,"[47.0, 26.0]",,,,,,,,0.72,,,,,,,,,,,,,,,36a22e19-300e-4ba2-add5-91e39dd2be86,1792,,"[47.0, 20.0]",7532,50,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolai Jørgensen,5522.0,Center Forward,97,Denmark,776,"['32d1c38f-7352-4548-a615-420c39ede1a4', '76fa1dde-36c4-47ca-842d-6db85547c0ff', 'f1047255-7018-4224-acb5-2236f3c2d0bc']",2,,,,,,,,,,,,,,,Denmark,00:05:02.733,Carry,True
,,,,"[53.0, 34.0]",,,,,,,,2.76,,,,,,,,,,,,,,,1bdf6246-e548-4ccf-88e5-bd4bbd18b41d,1795,,"[44.0, 37.0]",7532,50,,,,,,,,,,,,,,,,,,,2,Regular Play,Lasse Schöne,5520.0,Right Center Midfield,97,Denmark,776,"['3277445b-246b-4c1d-97a8-919d2d23ec6d', '3799cabc-fe24-41cb-973b-d7fc66836f1d', '633b3a40-72c2-4765-b3b0-e4346f0393b8']",4,,,,,,,,,,,,,,,Denmark,00:05:04.093,Carry,True
,,,,"[52.0, 50.0]",,,,,,,,1.84,,,,,,,,,,,,,,,5e80c53d-6e36-43b5-9a9b-6cc7cfc1fa96,1799,,"[54.0, 48.0]",7532,50,,,,,,,,,,,,,,,,,,,2,Regular Play,Pione Sisto Ifolo Emirmija,5516.0,Left Wing,97,Denmark,776,"['49c236f6-89ab-48a8-b16f-5b7be559d9cc', '62e26886-2a87-4b6a-9248-92414dffb8c1']",7,,,,,,,,,,,,,,,Denmark,00:05:07.533,Carry,
,,,,"[83.0, 43.0]",,,,,,,,7.12,,,,,,,,,,,,,,,3b2059ce-67e3-47b2-8a16-b33955845c2a,1802,,"[64.0, 75.0]",7532,50,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrik Dalsgaard,4763.0,Right Back,97,Denmark,776,"['3e37b6d9-7ab1-43de-9149-44a31744eecd', '92b3184c-4993-4b19-9fdb-328813891b2b']",11,,,,,,,,,,,,,,,Denmark,00:05:11.133,Carry,
,,,,"[106.0, 64.0]",,,,,,,,3.48,,,,,,,,,,,,,,,733b78a0-7a50-4a12-a4cd-6f517cbca1dd,1805,,"[97.0, 68.0]",7532,50,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussuf Yurary Poulsen,5536.0,Right Wing,97,Denmark,776,"['a6f16ce6-88c9-495e-b8ac-9f5ddbb749bb', 'c2d97c87-3e44-4de7-9d79-b76d573893a6']",19,,,,,,,,,,,,,,,Denmark,00:05:19.893,Carry,
,,,,"[107.0, 53.0]",,,,,,,,0.201,,,,,,,,,,,,,,,f481c1b6-0d71-4024-b3b7-d2a75ef6a6bb,1808,,"[107.0, 53.0]",7532,50,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolai Jørgensen,5522.0,Center Forward,97,Denmark,776,"['1125b6fb-42f6-496f-b810-6e02c4a4fc02', '9e5176ae-318b-4dad-bfe5-825e7e74ceb1']",23,,,,,,,,,,,,,,,Denmark,00:05:23.939,Carry,
,,,,"[90.0, 36.0]",,,,,,,,1.32,,,,,,,,,,,,,,,1e1e610f-0dec-413a-a6c0-a88e2818964e,1813,,"[86.0, 28.0]",7532,50,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Stryger Larsen,5524.0,Left Back,97,Denmark,776,"['08667168-4809-4abc-adc7-e6b5528d6aa0', '4b6ea512-ae8a-4c49-858e-fa19adf5dee0', '73c00417-ea5d-4579-b6b6-98c4dc87844b']",27,,,,,,,,,,,,,,,Denmark,00:05:27.133,Carry,True
,,,,"[33.0, 22.0]",,,,,,,,0.36,,,,,,,,,,,,,,,72627c8c-5ddc-4c58-8777-0a3889337895,1823,,"[33.0, 25.0]",7532,51,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Stryger Larsen,5524.0,Left Back,99,Denmark,776,"['63577f32-a514-4228-9e61-5b3b4d1835bf', '8e6dc139-1ab1-4746-bf5b-31c1a7e17d74']",12,,,,,,,,,,,,,,,Denmark,00:06:12.493,Carry,
,,,,"[89.0, 18.0]",,,,,,,,7.16,,,,,,,,,,,,,,,b9156200-7a12-439c-b771-8f40535d0b9c,1827,,"[80.0, 3.0]",7532,51,,,,,,,,,,,,,,,,,,,2,Regular Play,Pione Sisto Ifolo Emirmija,5516.0,Left Wing,99,Denmark,776,"['76647192-3957-4d90-b360-c4a4b24772e2', '8ca93a3a-dd65-4df0-9ac0-6bb989ce55dc', 'df800fae-6cdb-4451-be30-2ac827fa3c34', 'e5a2d0ce-2850-4515-bddd-2bfbdd549f4e']",16,,,,,,,,,,,,,,,Denmark,00:06:16.533,Carry,True
,,,,"[96.0, 27.0]",,,,,,,,4.24,,,,,,,,,,,,,,,80c3e46d-6534-4bea-a773-d793a8344ab3,1831,,"[93.0, 31.0]",7532,51,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,99,Denmark,776,"['c759af1e-1186-4b7f-be52-433aa7b62122', 'f0fb94f5-2726-40fd-ae59-180c1aaba40b']",24,,,,,,,,,,,,,,,Denmark,00:06:24.253,Carry,
,,,,"[90.0, 37.0]",,,,,,,,1.52,,,,,,,,,,,,,,,d62a6ea1-2230-4297-9949-f15eac0a820d,1835,,"[90.0, 29.0]",7532,51,,,,,,,,,,,,,,,,,,,2,Regular Play,Lasse Schöne,5520.0,Right Center Midfield,99,Denmark,776,"['57a7c3d2-1fd7-4819-859d-4028cd47712b', 'dc60192e-bbc8-48ae-8a50-1429fe76e763']",30,,,,,,,,,,,,,,,Denmark,00:06:30.293,Carry,
,,,,"[92.0, 72.0]",,,,,,,,0.2,,,,,,,,,,,,,,,08f7a316-f730-45b6-9aad-1c7c5be31249,1838,,"[92.0, 68.0]",7532,51,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrik Dalsgaard,4763.0,Right Back,99,Denmark,776,"['669e785c-6e47-4302-a923-b6f5466209d8', 'f9f58407-4bec-407f-9e88-4811c3cfb3ce']",33,,,,,,,,,,,,,,,Denmark,00:06:33.533,Carry,
,,,,"[108.0, 66.0]",,,,,,,,1.681,,,,,,,,,,,,,,,8548e373-0dc3-4736-a1dc-08ccd13c1f0a,1841,,"[106.0, 63.0]",7532,51,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussuf Yurary Poulsen,5536.0,Right Wing,99,Denmark,776,"['6087f9db-b511-44bb-8876-2912787212f8', '88a46adc-ac3b-4493-9133-3ec8ffb35099', '97490041-cc39-4ed5-9c62-5ffece145b22']",34,,,,,,,,,,,,,,,Denmark,00:06:34.812,Carry,True
